Year,UserId,UserName,TotalPosts,AvgLengthPerPost,LengthOfAllPosts,Edits
2011,44250,DJDeath,390,1.068493151,98622,52
2011,1325679,Johannes401,6,0.016438356,1639,3
2011,50370,Geierkind,1913,5.24109589,559976,867
2011,1320942,Harry Stamper,660,1.808219178,181747,40
2011,1314849,Warhawk24,62,0.169863014,9599,8
2011,1177532,L0G!C.K,672,1.84109589,170979,74
2011,37176,Kobayashi,98,0.268493151,32574,2
2011,25507,-Delta-,2726,7.468493151,724498,160
2011,1214707,gloerk,457,1.252054795,104140,32
2011,38391,[WuestenIgel]mk,53,0.145205479,37325,4
2011,232,[UUG]Buck,107,0.293150685,34704,26
2011,30599,Vironnimo,74,0.202739726,21255,4
2011,1326150,Hakim Abu Salama,6,0.016438356,934,0
2011,39627,Smoking44*,1561,4.276712329,431162,81
2011,44837,Quin,243,0.665753425,49909,57
2011,1216640,WeGi,1397,3.82739726,465310,141
2011,1294196,Paulomatensaft,497,1.361643836,130542,40
2011,1729,[RPD]-Killer,147,0.402739726,52300,17
2011,1180613,gott.[shake],147,0.402739726,55245,47
2011,1290880,Peterscnd,165,0.452054795,51079,20
2011,1108027,nak nak nak,34,0.093150685,6732,7
2011,3702,Rukh,70,0.191780822,17587,5
2011,1218561,kl3tte,340,0.931506849,99983,88
2011,39632,Painface,405,1.109589041,91141,37
2011,1269424,Concrete_R,61,0.167123288,17058,4
2011,14933,sibuntus,775,2.123287671,269824,47
2011,18630,aspirin,23,0.063013699,9633,4
2011,23005,Neptun,348,0.953424658,257539,59
2011,1213062,Hack,1003,2.747945205,205868,170
2011,53109,pHoBiUs,191,0.523287671,78947,61
2011,1219794,hoschi,44,0.120547945,22445,61
2011,1159979,steamed,324,0.887671233,107191,68
2011,1295674,slint,87,0.238356164,22749,9
2011,1142129,Virtus,376,1.030136986,114511,19
2011,48860,Sir Killalot,141,0.38630137,82195,44
2011,1103828,Schievel,296,0.810958904,166873,103
2011,1326278,Inspirer,42,0.115068493,10822,7
2011,1199679,Basti53,510,1.397260274,162732,60
2011,1316200,[N.A.H.] Legacy,86,0.235616438,12913,14
2011,38766,nearly god,241,0.660273973,80766,68
2011,1291711,>Das_Orakel<,584,1.6,96600,96
2011,34751,Huckel,453,1.24109589,92865,46
2011,48634,Guignol,928,2.542465753,369729,286
2011,1149196,shadowx,377,1.032876712,98218,76
2011,36108,Waltraud,960,2.630136986,506929,185
2011,40674,Rotschild,53,0.145205479,47833,10
2011,1267013,Chemie-Ali,74,0.202739726,16388,8
2011,1242203,JD,173,0.473972603,60474,33
2011,1049191,Der_Herr,2,0.005479452,308,0
2011,85846,Blobfish,115,0.315068493,42044,24
2011,2399,Sealright,43,0.117808219,20743,9
2011,1139701,PrÅgelknabe,1044,2.860273973,303602,77
2011,1053564,KEC,1460,4,466589,99
2011,83235,wissen.de,42,0.115068493,25795,17
2011,1306039,MaiszÅnsler,1805,4.945205479,317332,150
2011,1378,Vandale,18,0.049315068,7111,3
2011,59527,Schtolen,29,0.079452055,17070,4
2011,1309878,Schlaya,270,0.739726027,59644,38
2011,80839,[Krasser]Lord Nagash,4,0.010958904,625,2
2011,34416,Tomat3,234,0.64109589,37598,14
2011,1082174,ecolor,44,0.120547945,10503,4
2011,1119023,Arawn,535,1.465753425,187600,21
2011,1316462,Jackp0T,95,0.260273973,29150,7
2011,1068599,indigo871,67,0.183561644,21982,15
2011,77897,[nsk]blauer,4,0.010958904,239,1
2011,1276086,Gangstah,375,1.02739726,114284,109
2011,1054115,-[Wicht1]-,416,1.139726027,132789,109
2011,71919,HeatStarr,955,2.616438356,170595,329
2011,1253542,DreamRob,16,0.043835616,3183,4
2011,56573,Unimatrix78452,656,1.797260274,172296,129
2011,26263,Nephron,713,1.953424658,165753,86
2011,1076375,Op3r4tor,188,0.515068493,52505,14
2011,1115876,Txomin,199,0.545205479,57553,17
2011,1147654,XhellsingX,111,0.304109589,20089,5
2011,19397,Solo,7,0.019178082,4928,0
2011,3182,[DtS]theSameButcher,285,0.780821918,72214,39
2011,1252285,klugae,260,0.712328767,51916,62
2011,1058608,xhsdf,2622,7.183561644,610185,414
2011,1203487,Arcoruser,192,0.526027397,54164,17
2011,1190708,absolutÑr,740,2.02739726,172913,69
2011,89200,Dumenikl,181,0.495890411,56433,85
2011,1066026,[smith],1649,4.517808219,444083,313
2011,1286938,Just the Doctor,599,1.64109589,255045,118
2011,59829,Flameboy,350,0.95890411,175532,65
2011,1325514,Wildleber,39,0.106849315,4168,12
2011,59249,derinderinderinderin,892,2.443835616,236054,153
2011,1272818,Gutvik,38,0.104109589,10834,9
2011,1217119,Garr,170,0.465753425,45429,41
2011,112583,DasIch,728,1.994520548,123570,241
2011,103360,Die Rechnung,31,0.084931507,5827,1
2011,1322210,kameraÅberwacht!,44,0.120547945,10867,5
2011,52106,Zane,198,0.542465753,51825,97
2011,1290101,Kînig Rhobar II.,830,2.273972603,173409,112
2011,1206639,Mr.B.Butcher,76,0.208219178,24992,14
2011,1326158,Toppi,2,0.005479452,348,0
2011,19967,[Pe*Ta]TopGun,4,0.010958904,737,0
2011,33234,TopGun*,1,0.002739726,12,0
2011,1134513,InFlames(AUT),77,0.210958904,14758,31
2011,60791,DaWholeFnShow,95,0.260273973,33526,24
2011,1154619,feineTeewurst,5,0.01369863,2229,0
2011,1238069,Koxaa,31,0.084931507,16476,5
2011,27923,statixx,566,1.550684932,135185,68
2011,18921,igor]2,25,0.068493151,11528,3
2011,34483,Triton,392,1.073972603,158858,165
2011,1205371,hardCoreGEN,549,1.504109589,124463,107
2011,1085250,Jackle,1119,3.065753425,415860,54
2011,1268822,[cH]illkroete,3,0.008219178,491,0
2011,69385,-rantanplan-,749,2.052054795,252779,41
2011,1239744,limlug,145,0.397260274,45166,13
2011,61921,Traktordr!ver,245,0.671232877,99031,27
2011,7876,[k44] Obi Wahn,294,0.805479452,63158,33
2011,1137924,Mystray,642,1.75890411,249659,65
2011,38062,TylerDurdan,220,0.602739726,73650,14
2011,38594,Noch_ein_Kamel,140,0.383561644,33767,4
2011,36024,[-SUSHY-]Salie,62,0.169863014,16898,6
2011,20405,[TDE]Killersemmel,551,1.509589041,148589,82
2011,1083323,kRush*,319,0.873972603,80763,21
2011,1312396,cobhc,2,0.005479452,263,0
2011,26536,Teufel,26,0.071232877,6598,4
2011,1214986,Geisel,406,1.112328767,122178,49
2011,81265,Schweppes,62,0.169863014,28918,17
2011,55344,CiaS|shaggymann,23,0.063013699,6694,3
2011,39842,EinMannWieEineGanzeArmee,424,1.161643836,120111,36
2011,33189,Papillon,601,1.646575342,59318,93
2011,1302613,JuraBox,71,0.194520548,16800,34
2011,60061,klmann,70,0.191780822,20259,12
2011,1314447,MartiniMoe,251,0.687671233,119716,39
2011,40501,Herr der Lage,137,0.375342466,43641,37
2011,67255,ak.as.!ce,452,1.238356164,128753,135
2011,1291708,applican,159,0.435616438,101432,40
2011,52596,Sleepy*,657,1.8,170343,108
2011,55083,Sagittarius,217,0.594520548,49643,19
2011,1323150,Roadrunner -UE25-,2,0.005479452,333,0
2011,84361,Gottes_Sohn666,70,0.191780822,22252,13
2011,1226289,juckrebel,1654,4.531506849,391691,331
2011,1188556,Damaku,63,0.17260274,13284,4
2011,62612,Mobius,474,1.298630137,135965,94
2011,1148098,Lucky^onLine,22,0.060273973,2080,0
2011,1258507,Achsel-des-Bîsen,230,0.630136986,86402,19
2011,59773,Limbi,33,0.090410959,5414,4
2011,1055293,ernstaugust,28,0.076712329,8738,1
2011,34941,-=|RV|=-Polykarpov,44,0.120547945,15406,2
2011,1191049,Harpa,760,2.082191781,212703,42
2011,41432,RAM,3,0.008219178,549,0
2011,1321797,RapeItShare,320,0.876712329,183034,38
2011,34959,THENEO,11,0.030136986,1678,2
2011,1095160,Hyperdeath,716,1.961643836,296415,403
2011,67810,Luke`,90,0.246575342,16219,3
2011,11481,Meretrix,132,0.361643836,61517,25
2011,1126882,Lumatic,19,0.052054795,3221,1
2011,67770,xargi,1190,3.260273973,436897,213
2011,49513,FizzyLizzy,9,0.024657534,2182,1
2011,48184,SUICIDE-KING,25,0.068493151,9181,6
2011,1154249,MrDarius,251,0.687671233,69830,19
2011,1056098,Bomb-X,55,0.150684932,23445,15
2011,59813,DoVeR,58,0.15890411,14747,9
2011,952,Jehova-3,230,0.630136986,57432,20
2011,1212858,Hardbern,157,0.430136986,78978,43
2011,19602,TriggerTG,133,0.364383562,54715,63
2011,36672,DjBK,12,0.032876712,3498,0
2011,1318066,Aves,31,0.084931507,5319,0
2011,1066194,Vusbal,88,0.24109589,23939,10
2011,11646,-=Charon=-,836,2.290410959,480011,171
2011,1137353,uf,6,0.016438356,1405,0
2011,4633,Matatron*,614,1.682191781,194570,88
2011,1315553,m36,863,2.364383562,202319,167
2011,59280,Strahlung-Alpha,859,2.353424658,271873,283
2011,1061026,cLam,984,2.695890411,277551,76
2011,1091958,LORD_Mayhem,184,0.504109589,72508,20
2011,41736,Buxxbaum,878,2.405479452,261329,194
2011,5928,Critter,323,0.884931507,82436,37
2011,54932,FuSL,1289,3.531506849,407297,328
2011,8482,KrAzZ,96,0.263013699,10910,15
2011,1301385,Nisou,566,1.550684932,278537,144
2011,57484,Gadafhi,74,0.202739726,19759,15
2011,85935,`dawn,70,0.191780822,23457,11
2011,876,pinkinson,3,0.008219178,749,0
2011,1311374,Black1900,211,0.578082192,95828,33
2011,60115,con_chulio,823,2.254794521,219938,192
2011,59031,Cola-SixPack,81,0.221917808,20585,3
2011,1326196,Kenny787,6,0.016438356,3699,8
2011,23349,Zensiert,15,0.04109589,4821,2
2011,1048804,chaosSB,9,0.024657534,2166,2
2011,1300519,timschlimm,2750,7.534246575,701159,148
2011,27362,Osterhasenkiller,35,0.095890411,14577,12
2011,47115,Concer,93,0.254794521,20726,18
2011,1218628,Mr.Ister,461,1.263013699,117723,53
2011,2746,[58th]IceTea,227,0.621917808,92233,14
2011,27270,tico,218,0.597260274,60385,48
2011,1145598,Cays,110,0.301369863,58084,28
2011,1319647,Skygee,53,0.145205479,15671,10
2011,38247,[-NRC|Ripper|TM-],124,0.339726027,36581,16
2011,30232,sAnDwuRm,145,0.397260274,47422,25
2011,29458,zimi,212,0.580821918,53419,7
2011,51491,y`Ausn,461,1.263013699,224870,63
2011,7424,Biomann,383,1.049315068,136065,38
2011,1070704,Br41n0,376,1.030136986,98606,40
2011,59685,Ph!L,118,0.323287671,9584,1
2011,1038102,vZwo,83,0.22739726,26996,9
2011,19244,Hummer,114,0.312328767,31930,12
2011,1267616,any,112,0.306849315,32263,7
2011,1150736,Potmax,616,1.687671233,182189,45
2011,7485,JimRakete,222,0.608219178,49664,15
2011,49082,Elkano,550,1.506849315,111654,48
2011,35806,FAcele$$,69,0.189041096,21126,2
2011,1316730,Fersoltil,1066,2.920547945,185783,149
2011,2791,[21st]sneaker,56,0.153424658,27898,9
2011,52752,Rock in the Sea,74,0.202739726,24057,4
2011,1112729,DarkFritz,412,1.128767123,110955,137
2011,14666,[Kekse]Adeptus Astartes,965,2.643835616,376192,160
2011,65599,Lightspeed,742,2.032876712,211544,82
2011,1230909,Grave247,391,1.071232877,73068,122
2011,1090903,ToN,103,0.282191781,9003,5
2011,79872,FischFresse,337,0.923287671,95963,61
2011,1132453,krankeD,281,0.769863014,76877,33
2011,41789,Captain Cortez,42,0.115068493,15739,3
2011,5680,ULtRaLiSt,368,1.008219178,121027,34
2011,79103,block0ma,285,0.780821918,145297,27
2011,4141,Papa Schlumpf,55,0.150684932,25947,6
2011,1320501,yokurt,309,0.846575342,97470,35
2011,42688,[Veteran],163,0.446575342,30222,10
2011,58350,Cheaterhossie,138,0.378082192,32273,16
2011,25859,ahrens,113,0.309589041,38702,7
2011,1302793,aim.legend,2646,7.249315068,1010882,582
2011,1325549,applecross,412,1.128767123,142872,87
2011,64780,Feuerloescher,55,0.150684932,15804,7
2011,1322334,WechselMalDieFarbe,329,0.901369863,82625,37
2011,59890,Apokalypsenprophet,6,0.016438356,1426,0
2011,1209912,AndyZ2633,193,0.528767123,43801,20
2011,1221319,stormdonkey,80,0.219178082,40980,13
2011,3523,WSAENOTSOCK,157,0.430136986,53057,29
2011,21182,ceUs,243,0.665753425,97625,30
2011,19243,Meister Zopf,26,0.071232877,4965,3
2011,5374,Koskech,238,0.652054795,73200,44
2011,1211121,Behind,285,0.780821918,62247,26
2011,51128,Zipper,497,1.361643836,126728,43
2011,91913,PALLO,120,0.328767123,34295,22
2011,116298,realman,5,0.01369863,2742,1
2011,1143339,PlisK!n,999,2.736986301,206123,93
2011,1306325,No42,309,0.846575342,82269,77
2011,95849,Fuzzles,369,1.010958904,138148,127
2011,1101708,hypnotica,96,0.263013699,26100,8
2011,17794,D@emon,418,1.145205479,127472,26
2011,1164480,Achumani,1045,2.863013699,238577,194
2011,1110258,fiffi,478,1.309589041,172133,31
2011,1326276,desaparecido,3,0.008219178,42,3
2011,1326429,Enjoyer,24,0.065753425,6441,7
2011,1306126,Quadrupel,907,2.484931507,90611,106
2011,1303669,G-Shocker,983,2.693150685,153959,123
2011,1314324,Monorail-Cat,92,0.252054795,25394,18
2011,1249359,CyberDackel,475,1.301369863,168761,79
2011,19680,[-FaCeOff-],154,0.421917808,24828,15
2011,10474,-=silence=-es47,147,0.402739726,65430,25
2011,1064019,SIMrBurns,174,0.476712329,57954,10
2011,62995,SlasherGF,86,0.235616438,19849,5
2011,18036,Hardattack,545,1.493150685,249633,192
2011,56790,Xenon*,84,0.230136986,22275,18
2011,1325771,sabeduza,5,0.01369863,522,1
2011,51202,VVerevvolf,815,2.232876712,219991,247
2011,56462,DeeJay,345,0.945205479,91756,109
2011,28463,01/02/2003,161,0.44109589,44581,14
2011,1113768,langzeitstudent,3,0.008219178,662,0
2011,1323231,Spekkaxd,940,2.575342466,341574,178
2011,1325387,Insi_wichtel,1,0.002739726,64,0
2011,54350,giLb,84,0.230136986,27166,4
2011,8533,Massa,190,0.520547945,35292,18
2011,43657,remote,305,0.835616438,55134,30
2011,22007,Newb1e,526,1.44109589,212473,179
2011,1122124,LynX[...],241,0.660273973,89086,72
2011,32997,Bautzi,113,0.309589041,21461,24
2011,694,Toppa,63,0.17260274,21030,7
2011,25741,Kanister,117,0.320547945,33712,20
2011,1178691,Sewer,1369,3.750684932,336253,355
2011,1323980,Hawk_Eye,86,0.235616438,17662,25
2011,10128,[ACPS]Turrican,318,0.871232877,97396,64
2011,1325832,pumping_iron,769,2.106849315,270344,62
2011,1075126,>sLayer,1108,3.035616438,302060,196
2011,1225321,GLG|Assassin,544,1.490410959,147480,161
2011,1246719,OhJoez,40,0.109589041,9160,2
2011,59462,Geimnismann,20,0.054794521,6539,1
2011,1081371,mavchen,219,0.6,54993,17
2011,51505,John F. Dannidy,285,0.780821918,62152,25
2011,1241980,Chinakohl mit Reis,355,0.97260274,145780,44
2011,24537,HolstenPilsener,56,0.153424658,14330,9
2011,58632,Nacktmull,162,0.443835616,29515,31
2011,20567,PLUGZTER,1,0.002739726,66,0
2011,1227273,Gutholz,16,0.043835616,8777,3
2011,3799,zer0,832,2.279452055,335674,365
2011,71067,Surgeon,2,0.005479452,100,1
2011,3837,JayDee,11,0.030136986,2403,3
2011,1275252,[gc]Fide|,1800,4.931506849,963246,186
2011,1043358,TheBlackPanther,8,0.021917808,3299,2
2011,50578,Underboss,180,0.493150685,90397,51
2011,32208,mental*,462,1.265753425,97977,97
2011,60209,-MjùllnIR-,127,0.347945205,38019,10
2011,32632,[gc]Fidel,1,0.002739726,182,0
2011,1025442,[gc]FideI,1,0.002739726,354,0
2011,1068917,Monjet,179,0.490410959,75638,46
2011,35324,XeXano,46,0.126027397,14066,8
2011,416,Percussor,136,0.37260274,66181,34
2011,58536,Pikkoenig,18,0.049315068,4323,1
2011,8479,Almi,1042,2.854794521,172896,159
2011,36498,focu$,217,0.594520548,87794,12
2011,15570,sircarados,44,0.120547945,9954,9
2011,1407,[CSF]2-Sniper,115,0.315068493,40502,15
2011,1109922,Centric,6,0.016438356,2253,0
2011,1038478,Richter1k,44,0.120547945,23916,1
2011,26009,FIST,67,0.183561644,12156,13
2011,1212476,Kînig JÑger,58,0.15890411,9165,4
2011,1325949,Sparkle*,1025,2.808219178,193284,101
2011,50812,-=IuM|Chainsaw=-,53,0.145205479,17637,16
2011,1140041,Ballardbird_Lee,226,0.619178082,86251,54
2011,15652,Schalentier,133,0.364383562,40686,28
2011,59404,DBZ,32,0.087671233,8017,5
2011,35124,Wraith of Seth,732,2.005479452,403662,189
2011,1184692,i pwn n00bs,46,0.126027397,17802,11
2011,1218599,y-groc,57,0.156164384,20162,8
2011,1306269,aricane,203,0.556164384,38695,24
2011,33066,[TiE]Deathmarine,133,0.364383562,56831,2
2011,1156620,Smolletov,2077,5.690410959,493102,271
2011,48444,alexis-machine,346,0.947945205,91100,90
2011,1192232,Knuspakeks,4,0.010958904,1740,1
2011,1288930,Paladion,57,0.156164384,28746,15
2011,1310169,JochenPeter,144,0.394520548,36956,25
2011,34852,kleiner blauer Schlumpf,3513,9.624657534,1699718,352
2011,1119494,YeZaRiEl,161,0.44109589,57108,12
2011,1179080,$chl0nz0,508,1.391780822,211795,157
2011,29370,nos1ze,105,0.287671233,26443,14
2011,1179644,Clown||Bums,25,0.068493151,4945,3
2011,49676,Buddel,199,0.545205479,40076,17
2011,68538,Gromit,57,0.156164384,11555,2
2011,1276435,Razoom,51,0.139726027,10707,2
2011,1214130,Peschkow,254,0.695890411,97610,47
2011,84497,MithriL,200,0.547945205,55172,23
2011,40818,limpi,77,0.210958904,22872,9
2011,2549,Cortex,40,0.109589041,8537,7
2011,1288604,TheJoes,130,0.356164384,54755,45
2011,41716,-=Dragnet=-,34,0.093150685,8803,7
2011,1057472,Luis*,20,0.054794521,3706,8
2011,1023109,stlll,92,0.252054795,38079,33
2011,1318307,icedli,396,1.084931507,84876,47
2011,1087463,helli*,207,0.567123288,52955,37
2011,30348,HasnNudellBÑr,50,0.136986301,19316,4
2011,1152147,der_kermit,115,0.315068493,47553,10
2011,4953,Hatchetman,55,0.150684932,11968,12
2011,1278200,Rob_sen,499,1.367123288,117118,31
2011,53674,Sanvai,262,0.717808219,77984,62
2011,10149,Dr.Mindbender,6,0.016438356,1451,1
2011,1323881,Nesaia,122,0.334246575,19548,13
2011,40111,-=[IGC]=-Black_Scorpion,156,0.42739726,51335,83
2011,40358,scripter86,150,0.410958904,26085,18
2011,2822,Insaniac,390,1.068493151,121387,30
2011,4992,[TAA]Phantomlord,59,0.161643836,11272,12
2011,28909,zzzZZZzzzZZZ,24,0.065753425,9170,6
2011,1193209,Det0k,676,1.852054795,260270,108
2011,1141050,Trintiy-i,18,0.049315068,3524,0
2011,8526,[CHD]Tratax,17,0.046575342,6862,3
2011,63891,souljah,243,0.665753425,67156,37
2011,1068103,T-S-P,456,1.249315068,165855,173
2011,67861,editor,162,0.443835616,56186,36
2011,1316790,jdo_O,241,0.660273973,74177,42
2011,59390,Klappfallscheibe,112,0.306849315,61862,6
2011,1224287,Brema,104,0.284931507,23661,6
2011,1093225,BoMaN,330,0.904109589,129297,105
2011,59918,Raster,234,0.64109589,62242,54
2011,47060,Radkappenpolitur,32,0.087671233,8193,6
2011,1034987,Haselnussaufstrich,23,0.063013699,7757,1
2011,1063041,sensas*,13,0.035616438,6118,2
2011,1314109,Drexl0r,80,0.219178082,27266,28
2011,1163267,schlossknacker,63,0.17260274,24898,16
2011,1156219,mYstral,608,1.665753425,115467,67
2011,1294533,Angus MacGyver,5,0.01369863,2666,0
2011,1022972,Fataka,65,0.178082192,16778,18
2011,1049234,EL_Jakob,39,0.106849315,9833,5
2011,42267,DeaD-FisH,116,0.317808219,56747,20
2011,62822,Poliadversum,1484,4.065753425,642829,389
2011,5399,Kirius,87,0.238356164,26434,14
2011,1321131,Icepunch,162,0.443835616,53323,5
2011,1308917,Sir_Krumskull,64,0.175342466,21745,7
2011,1315192,no.cigar,199,0.545205479,64652,47
2011,70323,DarthChris,182,0.498630137,33776,22
2011,60565,General][Custer,846,2.317808219,302033,51
2011,1324950,ErgomaN,365,1,84503,56
2011,1208607,HMilch,141,0.38630137,47871,18
2011,53885,Predater-X,193,0.528767123,60262,42
2011,1324078,pelX,63,0.17260274,11820,11
2011,1130040,BarracudaATA,298,0.816438356,86556,56
2011,1319423,schwarzerAlbino,194,0.531506849,53557,24
2011,1310948,Dr. Toaster,1,0.002739726,122,0
2011,1326177,Notch,2,0.005479452,957,0
2011,1318483,Milarazor,19,0.052054795,5745,4
2011,28618,Tekilla,171,0.468493151,60294,26
2011,6977,Ferdi,13,0.035616438,2716,2
2011,1074864,Roter Fuchs,299,0.819178082,104752,55
2011,1223723,Orson,94,0.257534247,29414,40
2011,1309725,flying sheep,823,2.254794521,246090,151
2011,8935,Raptor,41,0.112328767,5111,2
2011,1323127,Emmel,172,0.471232877,65372,46
2011,40883,#NAME?,684,1.873972603,157471,110
2011,1292784,CYman21,2,0.005479452,624,0
2011,1326402,Susssal,1,0.002739726,215,0
2011,1071904,Farbfernseher,72,0.197260274,25095,14
2011,43753,Shoty,634,1.736986301,228053,103
2011,30480,-=.Das.System.=-,36,0.098630137,2588,4
2011,18759,Selenic,6,0.016438356,1510,0
2011,39997,WU,65,0.178082192,19195,10
2011,59424,Mr.Bombastic,28,0.076712329,14949,2
2011,1086125,Genji,5,0.01369863,4016,0
2011,31380,Ste@lth,246,0.673972603,52526,26
2011,26598,Ashtray,321,0.879452055,97422,35
2011,80145,mildcat,155,0.424657534,34896,28
2011,1322741,Wanderhoden,20,0.054794521,13318,3
2011,1289437,Xathx,5,0.01369863,1707,0
2011,53767,m1cH!,16,0.043835616,20115,17
2011,1106799,Borknager,252,0.690410959,156185,78
2011,1322384,Speedstarxx,51,0.139726027,15245,6
2011,65861,Arandin,206,0.564383562,58145,18
2011,1308634,Swarley,340,0.931506849,163444,30
2011,24886,Ikswitz,139,0.380821918,45324,4
2011,1319110,Omikron770,3,0.008219178,1527,0
2011,117210,clyderedcliff,19,0.052054795,2792,4
2011,1209559,Kambfhase,328,0.898630137,94519,48
2011,63856,TheLastGuardian,950,2.602739726,228600,151
2011,1115520,Rakkaistajaa,53,0.145205479,19709,11
2011,1314952,DaKoksi,25,0.068493151,15427,18
2011,1177966,Chester B.,137,0.375342466,41229,7
2011,4469,[SD]HarlekiN,6,0.016438356,1520,0
2011,1084167,Scream[AUT],32,0.087671233,13909,2
2011,19088,SkUllcrAckEr,2830,7.753424658,879677,650
2011,1326443,WinoBot,40,0.109589041,6816,1
2011,1087987,Schlaggi,14,0.038356164,3880,1
2011,1307582,M@buse,933,2.556164384,382708,104
2011,1168139,DoenerCola,84,0.230136986,25936,7
2011,1316159,papa.bear,66,0.180821918,28049,23
2011,4104,arazor,4,0.010958904,714,1
2011,11499,Raider,63,0.17260274,33795,7
2011,1326317,Hidayat,490,1.342465753,108482,65
2011,1136755,kricke,41,0.112328767,17385,4
2011,1326472,Francois Genoud,19,0.052054795,2252,3
2011,1204032,sn!p3z,160,0.438356164,50873,16
2011,1326486,Kasse,9,0.024657534,2939,0
2011,1318140,ColonelS,11,0.030136986,826,1
2011,1223517,quazogen,44,0.120547945,12758,1
2011,1321817,Keine20Zeichen,463,1.268493151,246244,125
2011,12216,Netforce,3129,8.57260274,665373,172
2011,2694,2Pac,37,0.101369863,6810,7
2011,1180929,BashGordon,54,0.147945205,15482,9
2011,1248502,freak_im_kÑfig,379,1.038356164,80720,44
2011,1262311,Atti Atterkopp,20,0.054794521,6086,2
2011,24495,WilhelmTell,141,0.38630137,41599,13
2011,1250657,LociTheWorthless,24,0.065753425,10159,6
2011,1080871,Dînermann,35,0.095890411,8727,8
2011,1223384,Zerker,5,0.01369863,1215,1
2011,1113664,///aiX,41,0.112328767,10505,8
2011,1205125,viC85,29,0.079452055,9139,8
2011,28303,BrainDeadPsychoman,98,0.268493151,27019,15
2011,60477,Streusel,255,0.698630137,65907,46
2011,1248602,Co the wizard,3,0.008219178,955,0
2011,22207,ezee,169,0.463013699,64681,40
2011,20305,[H@CKERS]Hellfire,316,0.865753425,131652,116
2011,59600,MacSmith,2,0.005479452,208,0
2011,11357,Atomfried,78,0.21369863,30853,15
2011,41152,lOrDcUbE,4,0.010958904,441,0
2011,67395,CombatWombat,109,0.298630137,47196,12
2011,1043990,Effing,98,0.268493151,21944,18
2011,1205396,Buntax˝,23,0.063013699,8190,6
2011,1326393,Crysanthem,38,0.104109589,13077,6
2011,1226269,Rafael de la ghetto,10,0.02739726,3126,1
2011,51597,Obi-Lan,3,0.008219178,686,0
2011,24254,Gendo Ikari,1875,5.136986301,514211,388
2011,1129343,Pîbbeldulm,99,0.271232877,37901,16
2011,32923,-Riddick-,706,1.934246575,411269,196
2011,31839,-=Desperador=-,165,0.452054795,42883,16
2011,1325730,skoda_forman,111,0.304109589,63189,35
2011,1268864,Natur,156,0.42739726,23712,30
2011,1114683,aardwolf*,20,0.054794521,6029,5
2011,1309881,JÅrgen Klopp,52,0.142465753,16627,7
2011,1018923,-=[SoD]=-RaZoR,97,0.265753425,69982,30
2011,1067902,RealOne,334,0.915068493,97955,68
2011,38460,Eric Cartman,78,0.21369863,24246,11
2011,1313216,b0tlik3,5,0.01369863,1256,2
2011,1131979,luke_skywalker,664,1.819178082,191049,146
2011,55716,AcidPils,64,0.175342466,16685,6
2011,7039,[oMD]psychodaddy,192,0.526027397,69015,30
2011,1931,Interruptor,254,0.695890411,74965,34
2011,66398,Sparks,13,0.035616438,2980,2
2011,85785,Gilb@Fun,58,0.15890411,18101,10
2011,28517,dschingis_KHan,70,0.191780822,52003,18
2011,1155504,|DCD|PHIL,135,0.369863014,29678,12
2011,23648,[tmgc]gps,4,0.010958904,1051,0
2011,42754,Wampenseppl,118,0.323287671,57156,34
2011,28279,Kakao,29,0.079452055,8393,0
2011,66455,[KicksAss]Noobie,49,0.134246575,14556,6
2011,6279,GarlandGreene,88,0.24109589,33598,5
2011,44003,SirSiggi,116,0.317808219,42259,12
2011,17392,Kaioshin,40,0.109589041,6719,1
2011,1194785,ChrissKL,2181,5.975342466,844969,412
2011,26759,CLAncy13,79,0.216438356,42183,10
2011,1321728,Dr. Cox,152,0.416438356,81233,41
2011,70578,Dimitri_,313,0.857534247,90159,29
2011,1156614,morbias,527,1.443835616,126989,28
2011,1172012,sapientia,68,0.18630137,17416,5
2011,1240243,paaaady,83,0.22739726,30977,10
2011,1305098,freak2k,310,0.849315068,142435,87
2011,85569,Dysenn,2,0.005479452,855,1
2011,16680,[WmbH] Dantes,20,0.054794521,15658,3
2011,99400,MCignaz,677,1.854794521,203677,139
2011,1274734,Ku3f,130,0.356164384,47362,24
2011,56739,McPhisch,12,0.032876712,9295,0
2011,1149550,F!5H,93,0.254794521,41832,32
2011,46930,Offroader,26,0.071232877,8244,3
2011,1275150,heutenoch,142,0.389041096,60392,11
2011,1290586,With Teeth,83,0.22739726,23560,6
2011,1323804,MrMoody,126,0.345205479,94291,7
2011,26176,Floyd,6,0.016438356,2538,2
2011,16911,CaptainKruger,6,0.016438356,1077,0
2011,1059033,geforce256,27,0.073972603,9042,0
2011,46146,#NAME?,1148,3.145205479,418667,253
2011,97310,-=SmuGGleR=-,126,0.345205479,43736,16
2011,1039824,normal,127,0.347945205,31539,24
2011,38698,SummerBreeze,25,0.068493151,6014,3
2011,99983,m3kms,34,0.093150685,6278,0
2011,1270789,Dr.Mario,513,1.405479452,129544,78
2011,39328,Scavenger,559,1.531506849,127868,72
2011,62142,Cron der kleine Daemon,127,0.347945205,39667,9
2011,1125542,kann_lesen_87,43,0.117808219,5261,8
2011,37909,-=Fireball=-,1,0.002739726,114,0
2011,1108191,Katha,29,0.079452055,7783,2
2011,1026972,wiSo,6,0.016438356,524,1
